date,min,max,median,q1,q3,stdev,count
2022-12-22T00:00:00.000Z,9.63,54.23,31.83,25.7,38.72,9.247,515
2022-12-23T00:00:00.000Z,9.77,120.87,29.1,20.53,40.27,12.537,359
2022-12-24T00:00:00.000Z,8.1,62.2,18.85,16.17,23.18,7.141,464
2022-12-25T00:00:00.000Z,11.7,93.03,28.27,22.9,34.03,10.317,490
2022-12-26T00:00:00.000Z,0.93,16.6,4.57,3.2,6.9,2.819,383
2022-12-27T00:00:00.000Z,1.4,17.07,6.93,4.9,9.02,2.848,444
2022-12-28T00:00:00.000Z,1.6,15.3,3.9,2.87,5.33,2.021,466
2022-12-29T00:00:00.000Z,0.6,23.43,2.09,1.5,3.13,1.722,514
2022-12-30T00:00:00.000Z,1.4,18.7,5.23,3.67,7.4,2.741,435
2022-12-31T00:00:00.000Z,0.5,754.47,2.02,0.83,7.2,45.208,454
2023-01-01T00:00:00.000Z,6.03,150.07,21.98,12.8,29.8,26.278,30
2023-01-02T00:00:00.000Z,0.8,14.37,2.47,1.37,5.23,2.638,275
2023-01-03T00:00:00.000Z,1.5,58.67,7.6,4.69,14.53,8.016,425
2023-01-04T00:00:00.000Z,0.9,18.23,4.8,2.43,7.52,3.361,476
2023-01-05T00:00:00.000Z,0.5,34.67,3.83,2.29,5.6,3.527,512
2023-01-06T00:00:00.000Z,0.97,33.22,6.89,3.75,11.93,6.638,508
2023-01-07T00:00:00.000Z,1.4,25.5,6.19,3.83,13.92,6.354,488
2023-01-08T00:00:00.000Z,4.7,22,10.33,8.36,13.2,3.466,550
2023-01-09T00:00:00.000Z,1.03,40.86,10,2.89,24.39,11.707,497
2023-01-10T00:00:00.000Z,2,28.77,10.4,7.67,14.35,4.896,493
2023-01-11T00:00:00.000Z,1.2,34.29,5.67,3.62,10.1,4.43,484
2023-01-12T00:00:00.000Z,0.5,20.7,2.9,1.1,6.47,4.016,528
2023-01-13T00:00:00.000Z,0.5,9.47,1.83,0.9,3.63,1.935,464
2023-01-14T00:00:00.000Z,0.8,22.5,4.8,3.13,7.57,3.466,529
2023-01-15T00:00:00.000Z,0.5,10.47,1.32,0.87,2.17,1.153,448
2023-01-16T00:00:00.000Z,0.63,9.23,2.87,1.97,4.09,1.529,503
2023-01-17T00:00:00.000Z,0.53,23.8,2.43,1.43,5.8,4.527,509
2023-01-18T00:00:00.000Z,3.17,30.27,11.73,8.3,16.69,5.657,428
2023-01-19T00:00:00.000Z,7.1,43.03,18.66,15.5,22.03,5.401,542
2023-01-20T00:00:00.000Z,14.48,61.3,41.33,29.02,46.69,10.667,521
2023-01-21T00:00:00.000Z,1.97,37.29,12.33,6.33,19.64,7.586,489
2023-01-22T00:00:00.000Z,2.67,33.29,13.6,6.6,22.53,8.439,554
2023-01-23T00:00:00.000Z,14.83,60.53,28.74,22.13,31.9,6.1,438
2023-01-24T00:00:00.000Z,9.6,75.09,28.79,20.03,38.94,14.027,520
2023-01-25T00:00:00.000Z,15.8,55.6,29.63,25.33,37.33,8.134,479
2023-01-26T00:00:00.000Z,7.37,49.73,28.53,20.83,33.85,8.115,527
2023-01-27T00:00:00.000Z,1.9,32.72,10.5,6.12,17.8,7.092,405
2023-01-28T00:00:00.000Z,0.6,55.87,3.97,2.1,6.69,4.847,529
2023-01-29T00:00:00.000Z,8.13,52.2,22.13,16.32,31.37,8.986,502
2023-01-30T00:00:00.000Z,1.23,32.9,13.49,9.16,19.7,7.282,488
2023-01-31T00:00:00.000Z,1.7,27.23,11.07,8.47,13.77,4.325,484
2023-02-01T00:00:00.000Z,0.73,26.33,9.43,5.5,14.23,5.71,508
2023-02-02T00:00:00.000Z,1.23,38.93,7.83,5.4,10.83,4.512,503
2023-02-03T00:00:00.000Z,0.7,46.23,11.85,6.53,20.07,9.764,382
2023-02-04T00:00:00.000Z,0.6,56.3,2.49,1.5,3.63,2.879,562
2023-02-05T00:00:00.000Z,1.4,20.85,4.5,3.1,7.9,3.416,476
2023-02-06T00:00:00.000Z,5.35,60,24.79,15.35,34.4,12.995,434
2023-02-07T00:00:00.000Z,15.4,58.3,33.6,25.9,38.93,8.97,451
2023-02-08T00:00:00.000Z,19.55,65.88,40.53,36.09,45.15,8.288,401
2023-02-09T00:00:00.000Z,9.47,34.5,20.32,16.64,24.2,5.214,445
2023-02-10T00:00:00.000Z,18.5,72.2,42.95,35.1,49.94,10.402,472
2023-02-11T00:00:00.000Z,9.8,100.07,50.42,18.17,70,26.375,430
2023-02-12T00:00:00.000Z,2.73,58.7,17.3,12.29,22.7,10.7,501
2023-02-13T00:00:00.000Z,2.5,42,19,11.3,27.69,10.007,381
2023-02-14T00:00:00.000Z,25.67,56,36.5,33.47,39.79,4.787,437
2023-02-15T00:00:00.000Z,22.8,294.93,55.63,37.89,78.34,32.03,380
2023-02-16T00:00:00.000Z,22.8,82.23,33.45,29.4,38.72,10.465,418
2023-02-17T00:00:00.000Z,1.3,84.8,30.69,8.89,53.58,23.651,396
2023-02-18T00:00:00.000Z,0.77,24.1,4.07,2.2,7.2,3.966,511
2023-02-19T00:00:00.000Z,1.12,15.67,4.84,3.53,6.63,2.294,434
2023-02-20T00:00:00.000Z,3.03,27.9,10.65,8.43,13.85,4.059,516
2023-02-21T00:00:00.000Z,0.9,29.73,13.23,8.52,16.47,5.801,510
2023-02-22T00:00:00.000Z,4.4,63.8,17.52,13.85,21.5,6.298,396
2023-02-23T00:00:00.000Z,22.1,126.37,36.45,32,59.43,24.001,386
2023-02-24T00:00:00.000Z,1.23,60.57,9.8,5.13,19.3,10.445,515
2023-02-25T00:00:00.000Z,0.5,21.7,1.8,1.23,3,2.621,420
2023-02-26T00:00:00.000Z,0.6,37.1,2.19,1.4,3.55,2.685,492
2023-02-27T00:00:00.000Z,0.7,31.3,3.83,2.5,5.7,2.947,509
2023-02-28T00:00:00.000Z,1.6,71.53,7.73,4.9,11.45,8.023,421
2023-03-01T00:00:00.000Z,1.7,222.8,20.86,9.39,29.4,17.943,516
2023-03-02T00:00:00.000Z,7.43,62.57,27.4,16.93,36.7,12.33,535
2023-03-03T00:00:00.000Z,17.53,62.38,32.89,27.2,40.13,8.934,408
2023-03-04T00:00:00.000Z,2.33,51.2,12.23,8.57,17.37,8.823,531
2023-03-05T00:00:00.000Z,0.8,25.23,4.83,3.1,7.3,3.394,541
2023-03-06T00:00:00.000Z,0.9,23.83,5.77,3.07,11.3,4.885,525
2023-03-07T00:00:00.000Z,1.2,71.83,9.32,3.8,35.43,18.353,522
2023-03-08T00:00:00.000Z,1.3,52.5,11.5,7.8,15.27,5.367,537
2023-03-09T00:00:00.000Z,16.5,63.9,33.97,28.13,44.9,10.426,471
2023-03-10T00:00:00.000Z,4.33,45.6,21.23,17.75,26.7,7.34,545
2023-03-11T00:00:00.000Z,1.33,33.1,5.63,4.05,8,5.648,536
2023-03-12T00:00:00.000Z,0.9,31.93,5.23,3.27,11.57,6.036,531
2023-03-13T00:00:00.000Z,0.8,33.77,5.13,1.93,16.07,8.106,535
2023-03-14T00:00:00.000Z,0.4,17.32,2.1,1.25,5.39,3.402,404
2023-03-15T00:00:00.000Z,0.9,23.2,5.5,3.83,8,3.264,543
2023-03-16T00:00:00.000Z,0.77,20.32,3.93,2.75,5.8,2.581,533
2023-03-17T00:00:00.000Z,2.13,20.27,7.09,5.3,9.13,2.766,534
2023-03-18T00:00:00.000Z,2.87,27.2,9.22,7.43,11.82,3.858,428
2023-03-19T00:00:00.000Z,3.2,36,16.53,10.63,21.72,7.452,525
2023-03-20T00:00:00.000Z,3.57,58.13,19.7,12.77,24.1,10.784,495
2023-03-21T00:00:00.000Z,10.17,64.77,36.5,23.73,44.36,12.411,533
2023-03-22T00:00:00.000Z,1.6,42.9,7.74,3.7,25.8,12.447,518
2023-03-23T00:00:00.000Z,1.2,16.57,3.53,2.52,5.59,2.381,517
2023-03-24T00:00:00.000Z,1.57,74.93,4.59,3.43,6.03,4.911,491
2023-03-25T00:00:00.000Z,0.6,11,2.2,1.53,3.4,1.6,507
2023-03-26T00:00:00.000Z,0.8,34.17,4.23,2.73,6.7,3.636,403
2023-03-27T00:00:00.000Z,0.7,29.83,2.4,1.7,3.7,2.183,465
2023-03-28T00:00:00.000Z,0.5,38.5,2.75,1.53,5.47,3.842,502
2023-03-29T00:00:00.000Z,3.03,27.57,7.59,5.5,10.09,3.298,448
2023-03-30T00:00:00.000Z,1,18,7.37,5.09,10,3.318,511
2023-03-31T00:00:00.000Z,0.8,15.33,4.5,3.2,5.93,2.326,502
2023-04-01T00:00:00.000Z,1.7,70.23,6.83,4.59,9.89,6.148,325
2023-04-02T00:00:00.000Z,0.7,14.13,3.67,2.57,5.43,2.078,437
2023-04-03T00:00:00.000Z,0.7,16.87,3.33,2.29,4.8,2.136,514
2023-04-04T00:00:00.000Z,0.8,32.33,3.87,2.49,5.57,2.675,569
2023-04-05T00:00:00.000Z,2.06,68.27,6.47,4.8,8.36,3.972,563
2023-04-06T00:00:00.000Z,1.6,25.4,6.43,3.5,9.33,3.874,579
2023-04-07T00:00:00.000Z,2.5,22.73,9.4,6.6,13.53,4.204,561
2023-04-08T00:00:00.000Z,9.27,147.72,36.92,25.37,47.13,15.187,582
2023-04-09T00:00:00.000Z,14.23,110,40.2,26.52,47.42,14.22,580
2023-04-10T00:00:00.000Z,5.8,53.7,14.2,9.77,35.03,13.615,478
2023-04-11T00:00:00.000Z,0.7,24.8,4.8,2.7,10.13,5.072,575
2023-04-12T00:00:00.000Z,1.6,47,5.2,3.6,7.57,4.675,575
2023-04-13T00:00:00.000Z,0.7,21.93,6.2,2.43,10.83,5.062,584
2023-04-14T00:00:00.000Z,3.53,60.4,7.67,6.07,11.52,9.125,577
2023-04-15T00:00:00.000Z,9.43,67.3,22.23,15.99,36.75,15.576,580
2023-04-16T00:00:00.000Z,6.87,55.23,20.5,14.13,36.5,12.235,585
2023-04-17T00:00:00.000Z,11.37,43.53,24,20.29,28.6,6.046,576
2023-04-18T00:00:00.000Z,3.53,33.47,14.8,8.8,19.63,6.47,578
2023-04-19T00:00:00.000Z,1.37,32.6,5.84,4.09,10.22,5.997,496
2023-04-20T00:00:00.000Z,6.37,71.13,14.05,10.6,19.8,6.508,586
2023-04-21T00:00:00.000Z,4.8,47.4,11.6,8.35,16.47,6.118,521
2023-04-22T00:00:00.000Z,5.17,27.1,10.43,7.97,12.93,3.436,507
2023-04-23T00:00:00.000Z,1.2,124.7,10.57,6.44,13.42,8.704,372
2023-04-24T00:00:00.000Z,0.7,11.7,2.83,1.37,5.83,2.679,574
2023-04-25T00:00:00.000Z,1.2,25.4,6.07,4.13,8.5,3.56,582
2023-04-26T00:00:00.000Z,1.7,19.07,5.93,4.47,7.7,2.727,582
2023-04-27T00:00:00.000Z,1.1,18.3,5.4,3.47,7.93,3.131,586
2023-04-28T00:00:00.000Z,3.7,23.23,8.39,6.63,10.5,3.436,400
2023-04-29T00:00:00.000Z,2.29,69.33,12.97,7.39,33.85,16.893,568
2023-04-30T00:00:00.000Z,2.33,20.23,6.3,4.63,8.5,2.972,415
2023-05-01T00:00:00.000Z,3.1,120.47,8.3,6.64,11.07,9.806,569
2023-05-02T00:00:00.000Z,1.8,19.5,7.23,5.32,9.17,3.008,565
2023-05-03T00:00:00.000Z,1.73,17.89,5.54,4.17,7.23,2.623,406
2023-05-04T00:00:00.000Z,2.23,18.89,6.32,4.83,8.41,2.831,580
2023-05-05T00:00:00.000Z,3.03,31.6,7.93,6.17,9.93,3.195,405
2023-05-06T00:00:00.000Z,2.5,60.77,12,7.75,17.17,7.094,573
2023-05-07T00:00:00.000Z,1.2,24.13,4.97,2.83,12.33,5.463,452
2023-05-08T00:00:00.000Z,1.4,17.8,4.5,3.1,6.7,2.485,561
2023-05-09T00:00:00.000Z,2.13,15.97,4.97,3.87,6.33,1.953,575
2023-05-10T00:00:00.000Z,2.13,59.83,6.53,4.09,9.13,4.918,575
2023-05-11T00:00:00.000Z,1.7,88.7,5.47,3.63,9.91,6.183,565
2023-05-12T00:00:00.000Z,2.7,17.2,6.5,4.92,8.43,2.762,585
2023-05-13T00:00:00.000Z,2.6,72.37,6.5,4.76,8.73,4.457,576
2023-05-14T00:00:00.000Z,3.4,24.53,7.47,5.53,10.07,3.063,578
2023-05-15T00:00:00.000Z,1.97,32.72,8.42,5.22,13.65,5.668,580
2023-05-16T00:00:00.000Z,1.27,35.03,7.67,4.33,17.8,8.46,456
2023-05-17T00:00:00.000Z,1.93,101.07,7.89,5.93,10.43,6.53,562
2023-05-18T00:00:00.000Z,1.63,32.13,5.47,4.03,7.77,3.36,573
2023-05-19T00:00:00.000Z,1.1,30.63,3.9,2.87,5.47,2.746,571
2023-05-20T00:00:00.000Z,3.13,28.67,9.02,7.2,11.37,4.037,582
2023-05-21T00:00:00.000Z,3.5,38.2,10.47,7.6,23.57,9.307,575
2023-05-22T00:00:00.000Z,3.13,31.4,5.9,4.76,7.57,2.493,535
2023-05-23T00:00:00.000Z,4.2,59.33,10.63,8.23,15.1,6.742,570
2023-05-24T00:00:00.000Z,3.5,33.43,11.25,8.97,15.2,4.967,574
2023-05-25T00:00:00.000Z,4.2,67.59,11.4,8.42,15.5,7.161,533
2023-05-26T00:00:00.000Z,4.3,33.63,14.45,10.67,18.52,5.216,428
2023-05-27T00:00:00.000Z,0.97,25.07,4.47,2.23,10.17,5.023,462
2023-05-28T00:00:00.000Z,1.8,18.89,5.59,4.03,8.43,3.016,490
2023-05-29T00:00:00.000Z,1.67,17.77,4.9,3.69,6.9,2.397,505
2023-05-30T00:00:00.000Z,1.5,27.97,4.83,3.45,6.55,2.963,576
2023-05-31T00:00:00.000Z,0.93,11.1,2.6,1.69,3.93,1.638,193
2023-06-01T00:00:00.000Z,1.8,50.03,9.4,7.29,11.87,4.837,560
2023-06-02T00:00:00.000Z,0.8,93.93,4.5,2.25,14.02,8.278,569
2023-06-03T00:00:00.000Z,0.8,29.8,2.5,1.77,3.6,2.436,459
2023-06-04T00:00:00.000Z,1,59.8,2.57,1.9,3.57,2.777,582
2023-06-05T00:00:00.000Z,1.2,15.8,3.32,2.5,4.55,1.771,576
2023-06-06T00:00:00.000Z,1.5,21.67,5.8,4.09,7.55,3.03,361
2023-06-07T00:00:00.000Z,2.97,21.33,5.23,4.17,6.72,2.18,576
2023-06-08T00:00:00.000Z,4.5,95.4,7.23,6.03,8.91,6.118,441
2023-06-09T00:00:00.000Z,3.6,35.53,7.6,5.82,10.15,3.186,573
2023-06-10T00:00:00.000Z,3.5,26.13,9.3,7.45,11.2,3.173,581
2023-06-11T00:00:00.000Z,2.37,24.1,7.33,5.27,8.86,2.848,586
2023-06-12T00:00:00.000Z,2.83,23.9,6.03,5.03,7.33,2.25,578
2023-06-13T00:00:00.000Z,1.37,23.27,4.5,3.3,6.63,2.912,568
2023-06-14T00:00:00.000Z,2.83,46.27,6.6,5.13,8.3,3.041,569
2023-06-15T00:00:00.000Z,2.43,116.43,6.57,5.09,9.13,6.289,581
2023-06-16T00:00:00.000Z,3.5,41.97,9.19,7.3,11.75,3.482,581
2023-06-17T00:00:00.000Z,4.4,54.8,13.22,8.8,19.34,6.24,576
2023-06-18T00:00:00.000Z,4.17,33.17,10,6.93,14.4,7.42,574
2023-06-19T00:00:00.000Z,13.17,42.93,18.09,16.17,19.47,2.755,378
2023-06-20T00:00:00.000Z,16.39,83.53,32.83,27.7,40.77,10.226,571
2023-06-21T00:00:00.000Z,5.7,73.9,15.74,9.49,39.65,19.477,576
2023-06-22T00:00:00.000Z,2.5,79.33,7.4,5.5,15.5,8.518,570
2023-06-23T00:00:00.000Z,5.9,42.03,16.07,13.33,18.57,6.185,571
2023-06-24T00:00:00.000Z,3.67,71.17,9.3,5.77,18.53,8.972,578
2023-06-25T00:00:00.000Z,5.09,59.67,9.1,7.09,11.75,4.069,585
2023-06-26T00:00:00.000Z,1.5,31.93,11.4,6.5,16.2,5.505,507
2023-06-27T00:00:00.000Z,1,26.63,4.5,2.87,7.4,3.501,579
2023-06-28T00:00:00.000Z,1.3,69.8,4.9,3.27,6.97,5.201,581
2023-06-29T00:00:00.000Z,1.5,130.9,6.7,4.2,8.86,9.693,579
2023-06-30T00:00:00.000Z,2.47,108.8,14.07,5.05,26.07,11.992,580
2023-07-01T00:00:00.000Z,2,14.77,5.87,4,8.8,2.919,375
2023-07-02T00:00:00.000Z,2.4,21.97,9.14,6.5,11.5,3.635,578
2023-07-03T00:00:00.000Z,3.4,22.1,10,8.27,11.83,2.814,561
2023-07-04T00:00:00.000Z,2.1,16.82,7.43,5.67,9.9,3.009,420
2023-07-05T00:00:00.000Z,1.2,27.8,6.3,3.8,9.63,4.705,541
2023-07-06T00:00:00.000Z,1.5,16.77,4.13,3.03,5.47,2.157,282
2023-07-07T00:00:00.000Z,1.3,103.37,4.88,2.8,7.47,5.651,518
2023-07-08T00:00:00.000Z,2.7,12.2,5.23,4.3,6.2,1.594,346
2023-07-09T00:00:00.000Z,3.13,24.4,5.7,4.76,6.55,1.916,369
2023-07-10T00:00:00.000Z,2.6,56.07,7.65,5.9,10.13,4.717,350
2023-07-11T00:00:00.000Z,1.5,19.73,5.73,4.5,8.23,2.745,534
2023-07-12T00:00:00.000Z,1,25.5,4.4,2.52,8.25,4.239,560
2023-07-13T00:00:00.000Z,1.2,17.39,4.03,2.93,5.57,2.175,554
2023-07-14T00:00:00.000Z,1.67,18.3,4.3,3.33,5.29,1.85,541
2023-07-15T00:00:00.000Z,1.57,17.82,4.97,3.63,6.47,2.11,551
2023-07-16T00:00:00.000Z,1.67,16.2,4.34,3.23,5.7,2.361,586
2023-07-17T00:00:00.000Z,1.63,13.8,5.8,4.13,7.2,2.441,385
2023-07-18T00:00:00.000Z,1.2,17.97,4,2.7,6.05,2.386,584
2023-07-19T00:00:00.000Z,1.5,12.23,4.47,3.13,6.09,2.085,469
2023-07-20T00:00:00.000Z,0.7,31.33,2.6,1.53,8.35,4.665,569
2023-07-21T00:00:00.000Z,1.37,23.57,4.87,2.83,8.13,3.807,583
2023-07-22T00:00:00.000Z,2.63,65.5,7.23,5.43,9,4.655,577
2023-07-23T00:00:00.000Z,2.29,25.8,5.85,4.4,8.33,3.083,582
2023-07-24T00:00:00.000Z,1.1,41.77,4.5,2.72,6.67,3.411,581
2023-07-25T00:00:00.000Z,1.2,19.03,4.43,2.97,6.6,3.095,583
2023-07-26T00:00:00.000Z,1.1,55.87,3.03,2.1,4.53,3.103,579
2023-07-27T00:00:00.000Z,1.67,28.67,5.75,4.4,7.8,3.517,582
2023-07-28T00:00:00.000Z,1.3,17.17,5.32,3,9,3.53,582
2023-07-29T00:00:00.000Z,0.97,19.23,7.4,3.59,10.53,4.177,580
2023-07-30T00:00:00.000Z,1.6,17.17,4.57,3.27,7.1,2.627,586
2023-07-31T00:00:00.000Z,1.6,13.47,5.03,3.87,6.7,2.13,587
2023-08-01T00:00:00.000Z,1,13.47,3.8,2.5,5.3,2.123,583
2023-08-02T00:00:00.000Z,0.8,13.33,3.3,2.1,4.43,1.891,576
2023-08-03T00:00:00.000Z,0.7,11.03,2.43,1.6,3.53,1.632,565
2023-08-04T00:00:00.000Z,1.3,16.27,5.07,3.13,7.42,2.828,581
2023-08-05T00:00:00.000Z,1.7,32,5.17,3.97,6.87,2.815,585
2023-08-06T00:00:00.000Z,2.47,19.6,10.24,6.29,13.4,4.194,580
2023-08-07T00:00:00.000Z,1.4,25.03,5.09,3.83,6.73,2.487,582
2023-08-08T00:00:00.000Z,1.07,21.63,3,2.29,4.3,1.987,589
2023-08-09T00:00:00.000Z,0.87,11.23,3.23,2.4,4.53,1.735,583
2023-08-10T00:00:00.000Z,1.2,15.4,4.84,3.29,7.19,3.092,564
2023-08-11T00:00:00.000Z,1.07,18.37,5.35,2.27,9.1,4.181,580
2023-08-12T00:00:00.000Z,2.8,21.03,5.72,4.87,6.73,1.685,588
2023-08-13T00:00:00.000Z,1.77,11.43,4.7,3.7,5.7,1.69,583
2023-08-14T00:00:00.000Z,1.73,13.17,5.4,3.97,6.95,2.103,581
2023-08-15T00:00:00.000Z,2.4,17.37,5.73,4.7,7.47,2.493,583
2023-08-16T00:00:00.000Z,2.6,21.93,5.32,4,8.41,3.584,584
2023-08-17T00:00:00.000Z,1.9,19.1,5.42,4.4,6.73,2.138,584
2023-08-18T00:00:00.000Z,4.63,54.83,11.37,8.67,13.47,8.457,579
2023-08-19T00:00:00.000Z,7.43,24.33,15.03,11.13,17.8,3.893,583
2023-08-20T00:00:00.000Z,1.2,27.83,8.3,3.42,17.2,7.1,573
2023-08-21T00:00:00.000Z,0.9,18.6,4.63,2.67,10.8,4.413,565
2023-08-22T00:00:00.000Z,1.6,72,5.27,3.83,8.23,4.243,583
2023-08-23T00:00:00.000Z,1.33,18.87,5.27,3.4,8.47,3.371,584
2023-08-24T00:00:00.000Z,2.23,44.07,5.42,4.2,6.67,2.665,580
2023-08-25T00:00:00.000Z,2.33,80.53,8.47,6.43,10.67,4.722,579
2023-08-26T00:00:00.000Z,1.2,41.47,5.17,3.37,7.53,3.29,585
2023-08-27T00:00:00.000Z,1.5,22.93,5.13,3.63,6.67,2.329,566
2023-08-28T00:00:00.000Z,0.8,103.5,3.05,2.17,4.3,5.467,582
2023-08-29T00:00:00.000Z,1.57,20.13,4.59,3.3,6.87,2.589,581
2023-08-30T00:00:00.000Z,1.4,20.23,4.05,3,5.6,2.618,582
2023-08-31T00:00:00.000Z,0.8,20.7,2.83,1.87,4.83,3.127,580
2023-09-01T00:00:00.000Z,1.67,56.1,5.27,3.93,8.36,4.743,570
2023-09-02T00:00:00.000Z,1.7,30.6,10.5,5.57,17.5,6.48,575
2023-09-03T00:00:00.000Z,1.1,19.93,4.59,2.5,9.33,4.509,575
2023-09-04T00:00:00.000Z,2,83.4,6.07,4.03,9.36,6.487,576
2023-09-05T00:00:00.000Z,1.4,29.6,4.67,3.1,6.1,2.814,577
2023-09-06T00:00:00.000Z,2.8,107.43,7.63,5.9,9.6,5.684,580
2023-09-07T00:00:00.000Z,3.87,27.33,8.65,6.9,10.65,3.087,588
2023-09-08T00:00:00.000Z,5.03,31.3,11.47,8.69,13.53,3.436,583
2023-09-09T00:00:00.000Z,4.17,30.63,14.65,7.89,18.14,6.036,576
2023-09-10T00:00:00.000Z,5,27.43,14.43,8.19,19.37,5.835,579
2023-09-11T00:00:00.000Z,6.33,92.67,18.63,10.63,23.9,8.692,578
2023-09-12T00:00:00.000Z,1.77,37.33,12.37,4.79,17.1,6.621,577
2023-09-13T00:00:00.000Z,1.63,36.57,5.33,3.62,10.08,7.012,557
2023-09-14T00:00:00.000Z,1.3,31.4,4.76,2.9,7.2,3.531,576
2023-09-15T00:00:00.000Z,1.77,19.63,4.67,3.53,6.1,2.351,558
2023-09-16T00:00:00.000Z,2.5,39.22,5.73,4.7,8.1,3.173,585
2023-09-17T00:00:00.000Z,3.97,24.63,10.57,7.39,13.97,4.304,577
2023-09-18T00:00:00.000Z,1.8,16.97,7.57,5.8,9.75,2.577,573
2023-09-19T00:00:00.000Z,1.3,14.27,4.4,3.2,5.7,2.095,551
2023-09-20T00:00:00.000Z,1.4,35.57,4.43,3.3,5.97,2.746,551
2023-09-21T00:00:00.000Z,1.3,40.43,5.33,3.5,8.02,3.78,584
2023-09-22T00:00:00.000Z,1.2,16.97,4.25,2.8,6.53,3.052,580
2023-09-23T00:00:00.000Z,0.8,55.13,2.2,1.5,3.51,2.925,476
2023-09-24T00:00:00.000Z,1.3,28.43,6,4,8,3.137,419
2023-09-25T00:00:00.000Z,1.43,82.03,7.67,4.55,10.77,5.035,585
2023-09-26T00:00:00.000Z,6.1,36.47,15.93,11.35,22.23,6.608,565
2023-09-27T00:00:00.000Z,5.87,64.23,20.27,13.63,30.93,10.348,563
2023-09-28T00:00:00.000Z,5.4,92.03,18.1,10.83,23.9,10.232,583
2023-09-29T00:00:00.000Z,1,39.27,12.7,9,19.82,7.372,583
2023-09-30T00:00:00.000Z,2.17,50.1,8.19,6.02,11.1,5.409,580
2023-10-01T00:00:00.000Z,3,76.33,9.27,7.02,11.92,4.937,537
2023-10-02T00:00:00.000Z,5,82.43,13.9,10.8,17.1,6.371,551
2023-10-03T00:00:00.000Z,1.57,36.9,14.93,7.4,21.37,8.307,569
2023-10-04T00:00:00.000Z,2.33,27.37,7.87,6.27,9.52,2.588,575
2023-10-05T00:00:00.000Z,1.1,50.1,9.02,6.42,12.35,5.301,577
2023-10-06T00:00:00.000Z,2.27,50.67,8.1,5.03,21.87,11.248,558
2023-10-07T00:00:00.000Z,0.7,31.37,6.5,2.83,10.74,6.436,569
2023-10-08T00:00:00.000Z,0.73,21.67,3.4,2.02,6.13,3.347,570
2023-10-09T00:00:00.000Z,2,78.7,11.79,5.87,19.42,8.681,560
2023-10-10T00:00:00.000Z,2.06,136.16,12.9,5.74,20.55,10.605,536
2023-10-11T00:00:00.000Z,4.53,27.8,10.4,8.5,13.27,3.573,560
2023-10-12T00:00:00.000Z,2.1,52.3,9.97,7.49,12.47,4.576,561
2023-10-13T00:00:00.000Z,5.17,43.87,12.3,9.83,16.07,7.504,555
2023-10-14T00:00:00.000Z,0.7,20.5,5.7,3.5,8.17,3.361,569
2023-10-15T00:00:00.000Z,0.6,17,4.17,2.5,6.87,3.085,573
2023-10-16T00:00:00.000Z,1,18.47,4.2,2.87,5.95,2.255,560
2023-10-17T00:00:00.000Z,0.8,66.4,7,3.8,11.65,6.571,564
2023-10-18T00:00:00.000Z,2.93,33.33,12.1,8.41,16.22,5.357,564
2023-10-19T00:00:00.000Z,16.2,61.77,35.22,29.58,43.02,9.619,548
2023-10-20T00:00:00.000Z,1.12,60.37,10.77,5.5,16.62,8.441,581
2023-10-21T00:00:00.000Z,0.67,94.97,15.27,4.26,43.27,24.102,582
2023-10-22T00:00:00.000Z,0.87,58.6,4.01,2.33,6.53,4.205,580
2023-10-23T00:00:00.000Z,1.3,113.53,8.91,5.43,14.1,9.591,586
2023-10-24T00:00:00.000Z,8.86,84.8,20.99,16.79,29.34,9.051,580
2023-10-25T00:00:00.000Z,3.8,55.7,17.93,12.22,24.87,8.848,585
2023-10-26T00:00:00.000Z,7.2,62.67,21.5,18.1,25.2,8.875,580
2023-10-27T00:00:00.000Z,11.3,94.93,27.93,21.44,39.95,11.912,580
2023-10-28T00:00:00.000Z,2.7,48.77,11.17,8.43,14.5,5.608,587
2023-10-29T00:00:00.000Z,0.7,13.93,3.33,1.97,5.9,2.711,582
2023-10-30T00:00:00.000Z,0.7,21.7,3.87,2.5,5.83,2.745,583
2023-10-31T00:00:00.000Z,0.6,27.7,2.43,1.3,8.89,4.941,588
2023-11-01T00:00:00.000Z,0.6,16,3.45,2.1,5.09,2.441,560
2023-11-02T00:00:00.000Z,1.5,25.93,4.7,3.43,10.33,6.249,544
2023-11-03T00:00:00.000Z,1.2,25.87,6.9,4.57,9.78,4.627,585
2023-11-04T00:00:00.000Z,0.7,16.1,3.2,2,5.4,2.6,587
2023-11-05T00:00:00.000Z,0.73,12.07,2.15,1.53,3.1,1.435,586
2023-11-06T00:00:00.000Z,0.8,14.4,3.1,2.1,4.9,2.265,577
2023-11-07T00:00:00.000Z,0.77,8.8,2.29,1.63,3.13,1.287,576
2023-11-08T00:00:00.000Z,1.1,22.43,2.97,2.02,4.4,1.984,580
2023-11-09T00:00:00.000Z,1,10.1,2.1,1.6,2.97,1.331,546
2023-11-10T00:00:00.000Z,0.8,15.1,2.29,1.63,3.17,1.481,571
2023-11-11T00:00:00.000Z,1.53,18.87,4.7,3.5,7.1,2.896,579
2023-11-12T00:00:00.000Z,2.2,21.9,9.02,7,11.25,3.143,353
2023-11-13T00:00:00.000Z,2.13,25.87,6.23,4.63,9.6,3.997,582
